,density,speed,Temp,Weather,Wind,Visibility,VISIBILITY,LIGHT,ACCLASS,LONGITUDE,LATITUDE
2014-10-01 00:00:00,,,17.0,Mostly cloudy.,13,16.0,,,,,
2014-10-01 00:05:00,0.04706363822385922,21.54259150767977,,,,,,,,,
2014-10-01 01:00:00,,,16.0,Drizzle. Fog.,19,10.0,,,,,
2014-10-01 02:00:00,0.06568446899938613,15.452393617021276,16.0,Overcast.,19,16.0,,,,,
2014-10-01 03:00:00,,,15.0,Overcast.,17,19.0,,,,,
2014-10-01 03:05:00,0.07151626764886433,13.982832618025752,,,,,,,,,
2014-10-01 04:00:00,,,15.0,Overcast.,17,24.0,,,,,
2014-10-01 04:45:00,0.07120933087783918,14.235916752989922,,,,,,,,,
2014-10-01 05:00:00,,,15.0,Overcast.,13,19.0,,,,,
2014-10-01 05:15:00,0.11917916337805841,19.103955784583384,,,,,,,,,
2014-10-01 06:00:00,0.6419582565991405,15.742072688247626,15.0,Overcast.,11,19.0,,,,,
2014-10-01 07:00:00,1.8683497032944547,10.680813201831134,15.0,Overcast.,13,16.0,,,,,
2014-10-01 08:00:00,3.59341109064866,5.543248085323967,15.0,Fog.,9,10.0,,,,,
2014-10-01 09:00:00,2.5807243707796195,7.83331165445598,15.0,Drizzle. Fog.,9,8.0,,,,,
2014-10-01 09:45:00,,,15.0,Fog.,9,8.0,,,,,
2014-10-01 10:00:00,1.2373388581952118,12.321897059628105,15.0,Fog.,11,8.0,,,,,
2014-10-01 11:00:00,0.6966185799058727,15.539050345970892,15.0,Drizzle. Fog.,7,6.0,,,,,
2014-10-01 12:00:00,0.5933855125844076,16.003989063356062,15.0,Drizzle. Fog.,9,5.0,,,,,
2014-10-01 13:00:00,0.3869961121342336,17.339957512521938,15.0,Drizzle. Fog.,9,5.0,,,,,
2014-10-01 14:00:00,0.27601289134438306,16.981479140423875,15.0,Drizzle. Fog.,13,6.0,,,,,
2014-10-01 15:00:00,0.31353591160220995,17.20817904304737,15.0,Drizzle. Fog.,9,6.0,,,,,
2014-10-01 16:00:00,0.5413597298956415,15.825588040642012,15.0,Drizzle. Fog.,9,5.0,,,,,
2014-10-01 17:00:00,1.0376253325148352,13.024538524977496,15.0,Drizzle. Fog.,13,6.0,,,,,
2014-10-01 18:00:00,1.1204215264988746,12.800202646966016,15.0,Drizzle. Fog.,11,6.0,,,,,
2014-10-01 19:00:00,0.4747032944546757,15.486513294449432,15.0,Drizzle. Fog.,7,5.0,,,,,
2014-10-01 20:00:00,0.22882136279926335,18.290089672937505,16.0,Overcast.,9,13.0,,,,,
2014-10-01 21:00:00,0.16864780400692003,17.391681629460432,16.0,Overcast.,9,13.0,,,,,
2014-10-01 22:00:00,0.08959143305367984,17.401719147063133,16.0,Overcast.,7,13.0,,,,,
2014-10-01 23:00:00,0.08107515566079102,17.814053636101637,16.0,Overcast.,4,13.0,,,,,
2014-10-01 23:48:00,,,16.0,Fog.,9,10.0,,,,,
2014-10-02 00:00:00,0.06507059545733579,21.711781226800856,16.0,Fog.,11,10.0,,,,,
2014-10-02 01:00:00,,,15.0,Fog.,7,10.0,,,,,
2014-10-02 01:15:00,0.07051872314303254,17.92056416488692,,,,,,,,,
2014-10-02 02:00:00,,,15.0,Fog.,6,10.0,,,,,
2014-10-02 02:05:00,0.06701452834049519,21.04535545435172,,,,,,,,,
2014-10-02 03:00:00,,,15.0,Fog.,0,10.0,,,,,
2014-10-02 03:15:00,0.061387354205033766,16.60885025376199,,,,,,,,,
2014-10-02 04:00:00,,,15.0,Fog.,7,10.0,,,,,
2014-10-02 04:35:00,0.04573357888275015,21.89042207792208,,,,,,,,,
2014-10-02 05:00:00,,,15.0,Fog.,11,10.0,,,,,
2014-10-02 05:05:00,0.10471659504808677,18.98740577720575,,,,,,,,,
2014-10-02 06:00:00,0.7217362390014324,16.54562202764675,15.0,Fog.,0,6.0,,,,,
2014-10-02 07:00:00,1.6728565582156742,13.556566831305465,16.0,Fog.,7,6.0,,,,,
2014-10-02 08:00:00,4.406384284837324,6.290207660843836,16.0,Fog.,11,6.0,,,,,
2014-10-02 09:00:00,3.1071209330877836,6.914098622632067,16.0,Fog.,7,6.0,,,,,
2014-10-02 10:00:00,0.929609167178228,15.88923441521493,17.0,Fog.,13,8.0,,,,,
2014-10-02 11:00:00,0.5398250460405156,16.51370412748444,17.0,Fog.,17,8.0,,,,,
2014-10-02 12:00:00,0.4149273582975241,16.577968912891755,17.0,Fog.,15,10.0,,,,,
2014-10-02 13:00:00,0.31133619807652957,17.78558837674535,17.0,Fog.,15,10.0,,,,,
2014-10-02 14:00:00,0.3128708819316554,16.51468255045559,17.0,Fog.,0,10.0,,,,,
2014-10-02 15:00:00,0.29005524861878457,16.836491744677886,19.0,Cloudy.,0,13.0,,,,,
2014-10-02 16:00:00,0.6633670963781461,15.29232109354845,20.0,Broken clouds.,11,13.0,,,,,
2014-10-02 17:00:00,1.1240791896869244,11.550782127978387,18.0,Partly sunny.,13,13.0,,,,,
2014-10-02 18:00:00,0.7613566605279313,12.9528578567178,18.0,Fog.,9,10.0,,,,,
2014-10-02 19:00:00,0.4520922856558216,14.943544821227222,16.0,Fog.,6,10.0,,,,,
2014-10-02 20:00:00,0.21959930799709806,16.244313856277067,16.0,Fog.,15,10.0,,,,,
2014-10-02 21:00:00,0.1447206875383671,18.733207164135887,15.0,Fog.,7,10.0,,,,,
2014-10-02 22:00:00,0.13404765890953738,18.956972396332947,15.0,Partly cloudy.,4,13.0,,,,,
2014-10-02 23:00:00,0.11213423368119502,19.501922684620865,15.0,Partly cloudy.,0,13.0,,,,,
2014-10-03 00:00:00,0.06246163290362185,16.337361800788365,16.0,Partly cloudy.,9,13.0,,,,,
2014-10-03 01:00:00,0.055248618784530384,18.1,17.0,Passing clouds.,13,16.0,,,,,
2014-10-03 02:00:00,,,16.0,Partly cloudy.,9,16.0,,,,,
2014-10-03 02:10:00,0.13443830570902393,14.876712328767123,,,,,,,,,
